v1  v2  v3  v4  l4  v5  l5  k  J   ef  op     Energy        Unc       NumTrans  u/g  Sym
0   1   0   1   1   1   -1  0  26  e   ortho  4103.868448   0.001686  11        u    sigma_u_plus
1   0   0   0   0   1   1   1  3   f   ortho  4105.265554   0.002722  3         u    pi_u
0   0   0   1   1   2   2   3  41  e   ortho  4105.385915   0.012494  2         g    phi_g
0   1   0   1   1   2   0   1  9   e   ortho  4106.656941   0.002761  4         g    pi_g
0   0   1   1   1   0   0   1  13  f   ortho  4111.179332   0.002626  4         u    pi_u
1   0   0   0   0   1   1   1  4   e   ortho  4114.564402   0.002647  4         u    pi_u
0   0   0   1   1   1   1   2  48  e   ortho  4115.280020   0.004457  3         u    delta_u
0   0   1   0   0   0   0   0  26  e   ortho  4116.420367   0.001828  12        u    sigma_u_plus
0   0   0   0   0   2   2   2  47  e   ortho  4120.713040   0.006023  4         g    delta_g
0   0   0   2   0   0   0   0  49  e   ortho  4120.885689   0.008485  2         g    sigma_g_plus
0   0   1   0   0   1   1   1  9   e   ortho  4120.891126   0.005000  4         g    pi_g
1   0   0   1   1   0   0   1  11  e   ortho  4123.123228   0.005902  3         g    pi_g
1   0   0   0   0   1   1   1  5   f   ortho  4126.403792   0.000943  3         u    pi_u
0   1   0   1   1   1   1   2  26  e   ortho  4126.969643   0.005145  2         u    delta_u
0   1   0   2   0   1   1   1  14  e   ortho  4126.977296   0.000997  6         u    pi_u
0   1   0   1   1   2   0   1  10  f   ortho  4130.886123   0.001406  4         g    pi_g
1   0   0   0   0   0   0   0  25  e   ortho  4132.536046   0.014971  3         g    sigma_g_plus
1   0   0   0   0   1   1   1  6   e   ortho  4140.293511   0.002647  4         u    pi_u
0   1   0   0   0   3   1   1  1   f   ortho  4141.240966   0.002000  1         u    pi_u
0   0   1   1   1   0   0   1  14  e   ortho  4142.896128   0.002108  6         u    pi_u
0   0   0   0   0   0   0   0  59  e   ortho  4144.995408   0.002353  4         g    sigma_g_plus
0   0   1   0   0   1   1   1  10  f   ortho  4145.055022   0.003636  4         g    pi_g
0   2   0   0   0   0   0   0  13  e   ortho  4145.738226   0.008000  1         g    sigma_g_plus
0   1   0   0   0   3   1   1  2   e   ortho  4145.911099   0.001414  2         u    pi_u
1   0   0   1   1   0   0   1  12  f   ortho  4151.992065   0.001406  4         g    pi_g
0   1   0   0   0   3   1   1  3   f   ortho  4153.058712   0.002200  1         u    pi_u
0   1   0   1   -1  2   2   1  10  f   ortho  4153.456688   0.008000  1         g    pi_g
0   1   0   2   1   1   0   1  14  e   ortho  4154.956496   0.004000  1         u    pi_u
0   1   0   1   1   2   0   1  11  e   ortho  4155.832113   0.003565  4         g    pi_g
1   0   0   0   0   1   1   1  7   f   ortho  4156.934098   0.000943  3         u    pi_u
0   1   0   0   0   3   1   1  4   e   ortho  4162.322073   0.001414  2         u    pi_u
0   1   0   2   0   1   1   1  15  f   ortho  4163.679642   0.001761  3         u    pi_u
0   0   1   0   0   1   1   1  11  e   ortho  4170.045548   0.001395  4         g    pi_g
0   0   0   2   2   1   -1  1  43  f   ortho  4172.583216   0.008000  1         u    pi_u
0   1   0   0   0   3   1   1  5   f   ortho  4174.327345   0.002000  1         u    pi_u
1   0   0   0   0   1   1   1  8   e   ortho  4175.376102   0.002626  4         u    pi_u
0   0   1   1   1   0   0   1  15  f   ortho  4179.348254   0.002626  4         u    pi_u
1   0   0   1   1   0   0   1  13  e   ortho  4181.531968   0.004173  6         g    pi_g
0   1   0   0   0   0   0   0  43  e   ortho  4183.007153   0.014142  2         g    sigma_g_plus
0   1   0   1   1   2   0   1  12  f   ortho  4185.074482   0.001406  4         g    pi_g
0   1   0   1   1   1   -1  0  27  f   ortho  4187.031161   0.012000  1         u    sigma_u_minus
0   1   0   0   0   3   1   1  6   e   ortho  4188.108322   0.001414  2         u    pi_u
0   1   0   1   1   1   1   2  27  f   ortho  4189.261914   0.012000  1         u    delta_u
1   0   0   0   0   1   1   1  9   f   ortho  4196.855282   0.002722  3         u    pi_u
0   0   1   0   0   1   1   1  12  f   ortho  4199.203845   0.003162  4         g    pi_g
0   1   0   2   0   1   1   1  16  e   ortho  4199.493625   0.000997  6         u    pi_u
0   1   0   0   0   3   1   1  7   f   ortho  4205.046479   0.002000  1         u    pi_u
0   0   0   1   1   2   2   3  42  f   ortho  4205.685489   0.014771  3         g    phi_g
0   0   0   0   0   3   1   1  41  f   ortho  4206.130934   0.007155  2         u    pi_u
0   1   0   1   -1  2   2   1  12  f   ortho  4207.427071   0.008000  1         g    pi_g
0   0   0   0   0   1   1   1  54  e   ortho  4208.826578   0.005298  3         u    pi_u
0   2   0   0   0   0   0   0  15  e   ortho  4213.225493   0.008000  1         g    sigma_g_plus
0   1   0   1   1   2   0   1  13  e   ortho  4214.363811   0.003637  3         g    pi_g
1   0   0   1   1   0   0   1  14  f   ortho  4215.358511   0.001406  4         g    pi_g
0   0   1   1   1   0   0   1  16  e   ortho  4215.403547   0.002108  6         u    pi_u
0   0   0   1   1   0   0   1  55  e   ortho  4216.174674   0.002558  3         g    pi_g
1   0   0   0   0   1   1   1  10  e   ortho  4219.809716   0.002626  4         u    pi_u
0   0   0   1   1   1   -1  0  49  f   ortho  4221.457737   0.007612  4         u    sigma_u_minus
0   1   0   0   0   3   1   1  8   e   ortho  4223.267518   0.001414  2         u    pi_u
0   0   0   2   2   0   0   2  50  f   ortho  4224.561460   0.005427  3         g    delta_g
0   1   0   2   1   1   0   1  16  e   ortho  4227.768199   0.012000  1         u    pi_u
0   0   1   0   0   1   1   1  13  e   ortho  4228.553030   0.001387  4         g    pi_g
0   1   0   1   1   1   -1  0  28  e   ortho  4232.468246   0.000571  12        u    sigma_u_plus
0   1   0   2   0   1   1   1  17  f   ortho  4241.303145   0.001393  4         u    pi_u
0   0   1   0   0   0   0   0  28  e   ortho  4244.918980   0.001828  12        u    sigma_u_plus
0   1   0   0   0   3   1   1  9   f   ortho  4245.213407   0.002200  1         u    pi_u
1   0   0   0   0   1   1   1  11  f   ortho  4246.164403   0.002722  3         u    pi_u
0   1   0   1   1   2   0   1  14  f   ortho  4248.672192   0.001406  4         g    pi_g
1   0   0   1   1   0   0   1  15  e   ortho  4249.277264   0.006773  3         g    pi_g
1   0   0   0   0   0   0   0  27  e   ortho  4256.291114   0.011314  2         g    sigma_g_plus
0   0   1   1   1   0   0   1  17  f   ortho  4256.899696   0.002626  4         u    pi_u
0   0   1   0   0   1   1   1  14  f   ortho  4262.762580   0.003780  4         g    pi_g
0   1   0   0   0   3   1   1  10  e   ortho  4267.795911   0.001414  2         u    pi_u
1   0   0   0   0   1   1   1  12  e   ortho  4273.591626   0.002647  4         u    pi_u
0   1   0   2   0   1   1   1  18  e   ortho  4281.347423   0.000997  6         u    pi_u
0   1   0   1   1   2   0   1  15  e   ortho  4282.246065   0.003273  3         g    pi_g
1   0   0   1   1   0   0   1  16  f   ortho  4288.096299   0.001414  2         g    pi_g
0   2   0   0   0   0   0   0  17  e   ortho  4290.007653   0.008000  1         g    sigma_g_plus
0   0   0   0   0   3   1   1  42  e   ortho  4290.382578   0.020000  1         u    pi_u
0   1   0   0   0   3   1   1  11  f   ortho  4294.819724   0.002000  1         u    pi_u
0   0   1   0   0   1   1   1  15  e   ortho  4296.409341   0.001387  4         g    pi_g
0   0   1   1   1   0   0   1  18  e   ortho  4297.243512   0.002747  5         u    pi_u
1   0   0   0   0   1   1   1  13  f   ortho  4304.857928   0.002722  3         u    pi_u
0   0   0   1   1   2   2   3  43  e   ortho  4305.487695   0.017889  2         g    phi_g
0   1   0   1   -1  2   2   1  15  e   ortho  4306.959802   0.003578  2         g    pi_g
0   1   0   1   1   1   -1  0  29  f   ortho  4320.522662   0.012000  1         u    sigma_u_minus
0   1   0   1   1   2   0   1  16  f   ortho  4321.672886   0.001406  4         g    pi_g
0   1   0   0   0   3   1   1  12  e   ortho  4321.689154   0.002000  1         u    pi_u
0   0   0   0   0   2   0   0  49  e   ortho  4324.973972   0.006656  2         g    sigma_g_plus
1   0   0   1   1   0   0   1  17  e   ortho  4326.352557   0.004173  6         g    pi_g
0   1   0   2   0   1   1   1  19  f   ortho  4328.309794   0.001925  3         u    pi_u
0   0   0   2   2   0   0   2  51  e   ortho  4331.472684   0.006146  3         g    delta_g
0   0   1   0   0   1   1   1  16  f   ortho  4335.725219   0.003162  4         g    pi_g
1   0   0   0   0   1   1   1  14  e   ortho  4336.718144   0.002647  4         u    pi_u
0   0   1   1   1   0   0   1  19  f   ortho  4343.825358   0.002599  5         u    pi_u
0   0   0   1   1   1   1   2  50  e   ortho  4348.131030   0.004455  4         u    delta_u
0   0   0   0   0   2   2   2  49  e   ortho  4349.113072   0.006547  4         g    delta_g
0   0   0   0   0   1   1   1  55  f   ortho  4351.255270   0.003011  4         u    pi_u
0   1   0   0   0   3   1   1  13  f   ortho  4353.863586   0.002000  1         u    pi_u
0   0   0   2   0   0   0   0  51  e   ortho  4358.359619   0.008485  2         g    sigma_g_plus
0   1   0   1   1   2   0   1  17  e   ortho  4359.476636   0.002761  4         g    pi_g
0   0   0   1   1   0   0   1  56  f   ortho  4361.855854   0.001254  4         g    pi_g
1   0   0   1   1   0   0   1  18  f   ortho  4370.206272   0.001392  5         g    pi_g
0   1   0   1   1   1   -1  0  30  e   ortho  4370.363950   0.002787  11        u    sigma_u_plus
0   1   0   2   0   1   1   1  20  e   ortho  4372.531701   0.001145  6         u    pi_u
1   0   0   0   0   1   1   1  15  f   ortho  4372.931869   0.002722  3         u    pi_u
0   0   1   0   0   1   1   1  17  e   ortho  4373.608650   0.001945  3         g    pi_g
0   2   0   0   0   0   0   0  19  e   ortho  4376.080057   0.008000  1         g    sigma_g_plus
0   0   1   0   0   0   0   0  30  e   ortho  4382.699777   0.001838  11        u    sigma_u_plus
0   1   0   0   0   3   1   1  14  e   ortho  4384.941356   0.002000  1         u    pi_u
0   0   1   1   1   0   0   1  20  e   ortho  4388.409193   0.002799  5         u    pi_u
1   0   0   0   0   0   0   0  29  e   ortho  4389.362758   0.009847  3         g    sigma_g_plus
0   1   0   0   0   0   0   0  45  e   ortho  4390.193723   0.014142  2         g    sigma_g_plus
0   1   0   2   1   1   0   1  20  e   ortho  4401.515500   0.004000  1         u    pi_u
0   1   0   1   1   2   0   1  18  f   ortho  4404.068548   0.001987  3         g    pi_g
0   0   0   0   0   3   1   1  43  f   ortho  4406.226214   0.011314  2         u    pi_u
1   0   0   0   0   1   1   1  16  e   ortho  4409.184926   0.002626  4         u    pi_u
0   0   0   1   1   2   2   3  44  f   ortho  4410.881666   0.018741  2         g    phi_g
1   0   0   1   1   0   0   1  19  e   ortho  4412.753386   0.004592  5         g    pi_g
0   0   1   0   0   1   1   1  18  f   ortho  4418.086493   0.003162  4         g    pi_g
0   1   0   0   0   3   1   1  15  f   ortho  4422.336899   0.002000  1         u    pi_u
0   1   0   2   0   1   1   1  21  f   ortho  4424.691792   0.001387  4         u    pi_u
0   0   0   0   0   0   0   0  61  e   ortho  4426.877186   0.003081  4         g    sigma_g_plus
0   0   1   1   1   0   0   1  21  f   ortho  4440.116646   0.002195  5         u    pi_u
0   1   0   1   1   2   0   1  19  e   ortho  4446.046716   0.002761  4         g    pi_g
1   0   0   0   0   1   1   1  17  f   ortho  4450.381886   0.004924  3         u    pi_u
0   1   0   0   0   3   1   1  16  e   ortho  4457.546663   0.001963  2         u    pi_u
0   0   0   1   1   1   -1  0  51  f   ortho  4458.060776   0.006788  4         u    sigma_u_minus
0   0   1   0   0   1   1   1  19  e   ortho  4460.144762   0.001387  4         g    pi_g
1   0   0   1   1   0   0   1  20  f   ortho  4461.680169   0.002599  5         g    pi_g
0   0   0   2   2   0   0   2  52  f   ortho  4465.628010   0.004945  4         g    delta_g
0   0   0   0   0   1   1   1  56  e   ortho  4467.767958   0.004327  3         u    pi_u
0   1   0   2   0   1   1   1  22  e   ortho  4473.038614   0.001370  6         u    pi_u
0   0   0   1   1   0   0   1  57  e   ortho  4479.434434   0.003493  4         g    pi_g
0   1   0   3   1   1   -1  0  0   e   ortho  4488.838166   0.001200  2         u    sigma_u_plus
0   0   1   1   1   0   0   1  22  e   ortho  4488.891646   0.002747  5         u    pi_u
1   0   0   0   0   1   1   1  18  e   ortho  4490.987561   0.002626  4         u    pi_u
0   1   0   1   1   2   0   1  20  f   ortho  4495.850251   0.001771  4         g    pi_g
0   1   0   3   1   1   -1  0  2   e   ortho  4495.890945   0.000839  8         u    sigma_u_plus
0   1   0   3   3   1   -1  2  3   f   ortho  4500.218977   0.005169  4         u    delta_u
0   1   0   0   0   3   1   1  17  f   ortho  4500.231315   0.002000  1         u    pi_u
0   1   0   2   1   1   0   1  22  e   ortho  4502.431313   0.004000  1         u    pi_u
0   0   1   2   0   0   0   0  0   e   ortho  4508.012219   0.002666  4         u    sigma_u_plus
1   0   0   1   1   0   0   1  21  e   ortho  4508.473104   0.005608  4         g    pi_g
0   1   0   3   3   1   -1  2  4   e   ortho  4509.617097   0.002761  4         u    delta_u
0   0   1   0   0   1   1   1  20  f   ortho  4509.838598   0.003162  4         g    pi_g
0   0   1   2   2   0   0   2  2   e   ortho  4511.583389   0.001318  5         u    delta_u
0   1   0   3   1   1   -1  0  4   e   ortho  4512.350975   0.000843  7         u    sigma_u_plus
0   0   0   1   1   2   2   3  45  e   ortho  4514.914455   0.014142  2         g    phi_g
0   0   1   2   0   0   0   0  2   e   ortho  4515.063093   0.001158  13        u    sigma_u_plus
0   1   0   1   1   1   -1  0  32  e   ortho  4517.545468   0.002369  11        u    sigma_u_plus
0   0   1   2   2   0   0   2  3   f   ortho  4518.631211   0.001825  7         u    delta_u
0   1   0   3   3   1   -1  2  5   f   ortho  4521.378326   0.003665  4         u    delta_u
0   0   1   2   2   0   0   2  4   e   ortho  4528.025121   0.001940  7         u    delta_u
0   0   1   0   0   0   0   0  32  e   ortho  4529.752623   0.002129  11        u    sigma_u_plus
0   1   0   2   0   1   1   1  23  f   ortho  4530.440274   0.001890  4         u    pi_u
0   0   1   2   0   0   0   0  4   e   ortho  4531.516623   0.000949  12        u    sigma_u_plus
1   0   0   0   0   0   0   0  31  e   ortho  4531.705232   0.011118  3         g    sigma_g_plus
0   1   0   3   3   1   -1  2  6   e   ortho  4535.453979   0.002761  4         u    delta_u
1   0   0   0   0   1   1   1  19  f   ortho  4537.202165   0.004924  3         u    pi_u
0   1   0   3   1   1   -1  0  6   e   ortho  4538.226494   0.000824  8         u    sigma_u_plus
0   1   0   0   0   3   1   1  18  e   ortho  4539.497977   0.001414  2         u    pi_u
0   0   1   2   2   0   0   2  5   f   ortho  4539.772281   0.004531  5         u    delta_u
0   1   0   1   1   2   0   1  21  e   ortho  4541.949846   0.002761  4         g    pi_g
0   1   0   1   1   1   1   2  32  e   ortho  4542.399442   0.010000  1         u    delta_u
0   0   1   1   1   0   0   1  23  f   ortho  4545.762017   0.002702  4         u    pi_u
0   1   0   3   3   1   -1  2  7   f   ortho  4551.940154   0.007675  3         u    delta_u
0   0   1   2   2   0   0   2  6   e   ortho  4553.849590   0.001950  6         u    delta_u
0   0   1   0   0   1   1   1  21  e   ortho  4556.010667   0.001734  4         g    pi_g
0   0   1   2   0   0   0   0  6   e   ortho  4557.377525   0.001260  12        u    sigma_u_plus
0   0   0   0   0   2   0   0  51  e   ortho  4560.958982   0.009600  2         g    sigma_g_plus
1   0   0   1   1   0   0   1  22  f   ortho  4562.512411   0.002599  5         g    pi_g
0   0   1   2   2   0   0   2  7   f   ortho  4570.306228   0.001585  6         u    delta_u
